,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
110581,28.9281314168,26.524298425700003,5,128,R,R,185,190,101969,102338,BUL,RUS,Orlin Stanoytchev,,32,,116,6,1,0,2000
110582,29.0595482546,20.5859000684,5,128,R,R,188,193,101945,103498,FRA,RUS,Thierry Guardiola,,33,,141,7,1,0,2000
110583,28.010951403099998,35.1978097194,5,128,R,L,188,180,102104,101150,NOR,ITA,Christian Ruud,,34,,142,49,1,0,2000
110584,20.9965776865,23.65229295,5,128,R,L,190,175,103428,102905,ARG,AUT,Juan Ignacio Chela,,35,,56,45,1,0,2000
110585,22.0917180014,22.250513347,5,128,R,R,180,175,103240,103206,USA,FRA,Kevin Kim,,36,,157,28,1,0,2000
110586,27.718001368899998,27.980835044499997,5,128,R,L,178,190,102148,102110,FRA,CAN,Fabrice Santoro,,37,,31,307,1,0,2000
110587,22.310746064299998,19.0554414784,5,128,R,R,196,185,103193,103819,NED,SUI,Peter Wessels,,38,,89,40,1,0,2000
110588,22.3271731691,28.481861738499997,5,128,R,R,173,188,103188,102024,USA,ARG,Michael Russell,,39,,181,96,1,0,2000
110589,29.3798767967,20.5420944559,5,128,L,R,180,183,101897,103507,BRA,ESP,Fernando Meligeni,,40,,122,12,1,0,2000
110590,27.080082135500003,23.1485284052,5,128,R,R,183,183,102247,103017,ITA,GER,Andrea Gaudenzi,,41,,103,14,1,0,2000
110591,25.5112936345,28.4325804244,5,128,R,R,188,183,102539,102035,CZE,SWE,Bohdan Ulihrach,,42,,82,53,1,0,2000
110592,24.7282683094,23.9698836413,5,128,R,R,183,193,102694,102854,GER,NED,Lars Burgsmuller,,43,,203,58,1,0,2000
110593,22.340862423,26.0616016427,5,128,R,R,178,185,103182,102437,AUT,ROU,Markus Hipfl,,44,,105,90,1,0,2000
110594,26.485968514699998,23.1457905544,5,128,R,R,188,196,102344,103018,SVK,BLR,Karol Kucera,,45,,42,57,1,0,2000
110595,17.9958932238,25.177275838499998,5,128,R,R,188,180,104053,102610,USA,ESP,Andy Roddick,,46,,338,24,1,0,2000
110596,24.5612594114,25.0349075975,5,128,R,R,183,190,102722,102642,HUN,FRA,Attila Savolt,,47,,169,137,1,0,2000
110597,24.065708418899998,24.246406570799998,5,128,R,R,178,188,102834,102796,USA,SWE,Paul Goldstein,,48,,78,3,1,0,2000
110598,21.2073921971,26.3819301848,5,128,R,R,185,180,103387,102374,THA,ESP,Paradorn Srichaphan,,49,,85,8,1,0,2000
110599,24.985626283400002,29.8069815195,5,128,L,R,183,201,102652,101820,GER,SUI,Christian Vinck,,50,,121,30,1,0,2000
110600,31.843942505100003,30.0396988364,5,128,L,R,183,183,101532,101792,ESP,CZE,Francisco Clavet,,51,,46,50,1,0,2000
110601,28.481861738499997,24.0027378508,5,128,R,R,185,190,102025,102845,SWE,ESP,Mikael Tillstrom,,52,,61,55,1,0,2000
110602,26.1108829569,30.1409993155,5,128,R,R,183,198,102434,101774,USA,USA,Vincent Spadea,,53,,119,32,1,0,2000
110603,22.0643394935,28.514715948000003,5,128,R,R,185,175,103248,102021,ISR,USA,Harel Levy,,54,,68,25,1,0,2000
110604,33.6509240246,26.9760438056,5,128,R,L,185,193,101320,102257,SWE,GBR,Magnus Gustafsson,,55,,52,34,1,0,2000
110605,27.2361396304,31.203285420900002,5,128,R,R,180,188,102227,101611,ARM,FRA,Sargis Sargsian,,56,,71,10,1,0,2000
110606,26.784394250500004,23.805612594099998,5,128,R,R,188,196,102287,102882,ESP,AUS,Albert Portas,,57,,70,15,1,0,2000
110607,18.718685831600002,23.2361396304,5,128,R,R,188,190,103888,102998,USA,USA,Mardy Fish,,58,,348,27,1,0,2000
110608,21.445585215599998,25.4318959617,5,128,R,R,193,180,103344,102563,CRO,SWE,Ivan Ljubicic,,59,,87,91,1,0,2000
110609,27.665982204000002,23.8877481177,5,128,R,R,185,173,102158,102869,AUS,ESP,Patrick Rafter,,60,,20,114,1,0,2000
110610,27.4715947981,20.1095140315,5,128,R,R,185,185,102184,103598,GER,BEL,David Prinosil,,61,,59,159,1,0,2000
110611,25.4099931554,30.3353867214,5,128,R,R,183,196,102567,101735,SUI,AUS,George Bastl,,62,,74,84,1,0,2000
110612,30.373716632399997,30.4010951403,5,128,L,R,183,185,101733,101727,NED,AUS,Jan Siemerink,,63,,134,75,1,0,2000
110613,23.9644079398,29.4483230664,5,128,R,L,190,190,102856,101885,BRA,AUS,Gustavo Kuerten,,64,,2,102,1,0,2000
110614,30.3326488706,22.696783025300004,5,128,R,R,180,173,101736,103096,USA,FRA,Andre Agassi,,65,,1,37,2,0,2000
110615,28.9527720739,26.8583162218,5,128,R,L,185,175,101965,102271,RSA,MAR,Wayne Ferreira,,66,,21,41,2,0,2000
110616,21.5441478439,26.584531143099998,5,128,R,R,185,183,103324,102318,FRA,ROU,Arnaud Di Pasquale,,67,,63,35,2,0,2000
110617,24.041067761799997,26.9678302533,5,128,R,L,188,188,102839,102259,ECU,FRA,Nicolas Lapentti,,68,,16,48,2,0,2000
110618,26.398357289499998,19.5071868583,5,128,R,R,190,180,102369,103720,FRA,AUS,Julien Boutter,,69,,101,9,2,0,2000
110619,30.893908281999998,25.4373716632,5,128,R,R,175,190,101647,102562,ZIM,CZE,Byron Black,,70,,29,39,2,0,2000
110620,25.533196440799998,24.6735112936,5,128,R,L,190,175,102533,102701,GER,CHI,Jens Knippschild,,71,,126,19,2,0,2000
110621,27.65229295,26.4613278576,5,128,R,R,188,190,102162,102358,USA,SWE,Chris Woodruff,,72,,65,5,2,0,2000
110622,23.5865845311,29.045859000700002,5,128,R,R,196,185,102925,101948,USA,USA,Justin Gimelstob,,73,,88,4,2,0,2000
110623,20.8569472964,23.953456536599997,5,128,R,R,188,183,103457,102860,CZE,ARG,Petr Kralert,,74,,212,72,2,0,2000
110624,22.4038329911,24.342231348400002,5,128,R,R,188,180,103163,102783,GER,GER,Tommy Haas,,75,,38,67,2,0,2000
110625,25.018480492800002,24.6516084873,5,128,L,R,183,180,102644,102703,ARG,KOR,Franco Squillari,,76,,13,182,2,0,2000
110626,20.082135523599998,25.9767282683,5,128,R,R,183,185,103602,102450,CHI,GBR,Fernando Gonzalez,,77,,128,11,2,0,2000
110627,23.312799452399997,28.7282683094,5,128,R,R,185,196,102987,101990,BRA,NED,Andre Sa,,78,,86,23,2,0,2000
110628,27.2635181383,22.6475017112,5,128,R,R,185,183,102223,103103,MAR,SVK,Karim Alami,,79,,33,36,2,0,2000
110629,23.813826146500002,26.524298425700003,5,128,R,R,201,190,102880,102338,GER,RUS,Alexander Popp,,80,,83,6,2,0,2000
110630,35.1978097194,20.5859000684,5,128,L,R,180,193,101150,103498,ITA,RUS,Gianluca Pozzi,,81,,49,7,2,0,2000
110631,23.65229295,22.250513347,5,128,L,R,175,175,102905,103206,AUT,FRA,Stefan Koubek,,82,,45,28,2,0,2000
110632,27.980835044499997,19.0554414784,5,128,L,R,190,185,102110,103819,CAN,SUI,Daniel Nestor,,83,,307,40,2,0,2000
110633,28.481861738499997,20.5420944559,5,128,R,R,188,183,102024,103507,ARG,ESP,Hernan Gumy,,84,,96,12,2,0,2000
110634,28.4325804244,23.1485284052,5,128,R,R,183,183,102035,103017,SWE,GER,Jonas Bjorkman,,85,,53,14,2,0,2000
110635,26.0616016427,23.9698836413,5,128,R,R,185,193,102437,102854,ROU,NED,Adrian Voinea,,86,,90,58,2,0,2000
110636,25.177275838499998,23.1457905544,5,128,R,R,180,196,102610,103018,ESP,BLR,Albert Costa,,87,,24,57,2,0,2000
110637,25.0349075975,24.246406570799998,5,128,R,R,190,188,102642,102796,FRA,SWE,Cyril Saulnier,,88,,137,3,2,0,2000
110638,29.8069815195,26.3819301848,5,128,R,R,201,180,101820,102374,SUI,ESP,Marc Rosset,,89,,30,8,2,0,2000
110639,30.0396988364,24.0027378508,5,128,R,R,183,190,101792,102845,CZE,ESP,Slava Dosedel,,90,,50,55,2,0,2000
110640,28.514715948000003,30.1409993155,5,128,R,R,175,198,102021,101774,USA,USA,Michael Chang,,91,,25,32,2,0,2000
110641,26.9760438056,31.203285420900002,5,128,L,R,193,188,102257,101611,GBR,FRA,Greg Rusedski,,92,,34,10,2,0,2000
110642,23.805612594099998,23.2361396304,5,128,R,R,196,190,102882,102998,AUS,USA,Mark Philippoussis,,93,,15,27,2,0,2000
110643,23.8877481177,25.4318959617,5,128,R,R,173,180,102869,102563,ESP,SWE,Galo Blanco,,94,,114,91,2,0,2000
110644,20.1095140315,30.3353867214,5,128,R,R,185,196,103598,101735,BEL,AUS,Xavier Malisse,,95,,159,84,2,0,2000
110645,30.4010951403,29.4483230664,5,128,R,L,185,190,101727,101885,AUS,AUS,Jason Stoltenberg,,96,,75,102,2,0,2000
110646,26.8583162218,22.696783025300004,5,128,L,R,175,173,102271,103096,MAR,FRA,Hicham Arazi,,97,,41,37,3,0,2000
110647,26.9678302533,26.584531143099998,5,128,L,R,188,183,102259,102318,FRA,ROU,Jerome Golmard,,98,,48,35,3,0,2000
110648,25.4373716632,19.5071868583,5,128,R,R,190,180,102562,103720,CZE,AUS,Jiri Novak,,99,,39,9,3,0,2000
110649,24.6735112936,26.4613278576,5,128,L,R,175,190,102701,102358,CHI,SWE,Marcelo Rios,,100,,19,5,3,0,2000
110650,23.953456536599997,29.045859000700002,5,128,R,R,183,185,102860,101948,ARG,USA,Agustin Calleri,,101,,72,4,3,0,2000
110651,24.342231348400002,24.6516084873,5,128,R,R,180,180,102783,102703,GER,KOR,Rainer Schuettler,,102,,67,182,3,0,2000
110652,25.9767282683,28.7282683094,5,128,R,R,185,196,102450,101990,GBR,NED,Tim Henman,,103,,11,23,3,0,2000
110653,26.524298425700003,22.6475017112,5,128,R,R,190,183,102338,103103,RUS,SVK,Yevgeny Kafelnikov,,104,,6,36,3,0,2000
110654,22.250513347,20.5859000684,5,128,R,R,175,193,103206,103498,FRA,RUS,Sebastien Grosjean,,105,,28,7,3,0,2000
110655,19.0554414784,20.5420944559,5,128,R,R,185,183,103819,103507,SUI,ESP,Roger Federer,,106,,40,12,3,0,2000
110656,23.9698836413,23.1485284052,5,128,R,R,193,183,102854,103017,NED,GER,Sjeng Schalken,,107,,58,14,3,0,2000
110657,23.1457905544,24.246406570799998,5,128,R,R,196,188,103018,102796,BLR,SWE,Max Mirnyi,,108,,57,3,3,0,2000
110658,26.3819301848,24.0027378508,5,128,R,R,180,190,102374,102845,ESP,ESP,Alex Corretja,,109,,8,55,3,0,2000
110659,31.203285420900002,30.1409993155,5,128,R,R,188,198,101611,101774,FRA,USA,Cedric Pioline,,110,,10,32,3,0,2000
110660,23.2361396304,25.4318959617,5,128,R,R,190,180,102998,102563,USA,SWE,Jan Michael Gambill,,111,,27,91,3,0,2000
110661,30.3353867214,29.4483230664,5,128,R,L,196,190,101735,101885,AUS,AUS,Richard Fromberg,,112,,84,102,3,0,2000
110662,26.584531143099998,22.696783025300004,5,128,R,R,183,173,102318,103096,ROU,FRA,Andrei Pavel,,113,,35,37,4,0,2000
110663,26.4613278576,19.5071868583,5,128,R,R,190,180,102358,103720,SWE,AUS,Thomas Enqvist,,114,,5,9,4,0,2000
110664,24.6516084873,29.045859000700002,5,128,R,R,180,185,102703,101948,KOR,USA,Hyung Taik Lee,,115,,182,4,4,0,2000
110665,22.6475017112,28.7282683094,5,128,R,R,183,196,103103,101990,SVK,NED,Dominik Hrbaty,,116,,36,23,4,0,2000
110666,20.5420944559,20.5859000684,5,128,R,R,183,193,103507,103498,ESP,RUS,Juan Carlos Ferrero,,117,,12,7,4,0,2000
110667,24.246406570799998,23.1485284052,5,128,R,R,188,183,102796,103017,SWE,GER,Magnus Norman,,118,,3,14,4,0,2000
110668,24.0027378508,30.1409993155,5,128,R,R,190,198,102845,101774,ESP,USA,Carlos Moya,,119,,55,32,4,0,2000
110669,29.4483230664,25.4318959617,5,128,L,R,190,180,101885,102563,AUS,SWE,Wayne Arthurs,,120,,102,91,4,0,2000
110670,22.696783025300004,19.5071868583,5,128,R,R,173,180,103096,103720,FRA,AUS,Arnaud Clement,,121,,37,9,5,0,2000
110671,28.7282683094,29.045859000700002,5,128,R,R,196,185,101990,101948,NED,USA,Richard Krajicek,,122,,23,4,5,0,2000
110672,23.1485284052,20.5859000684,5,128,R,R,183,193,103017,103498,GER,RUS,Nicolas Kiefer,,123,,14,7,5,0,2000
110673,25.4318959617,30.1409993155,5,128,R,R,180,198,102563,101774,SWE,USA,Thomas Johansson,,124,,91,32,5,0,2000
110674,19.5071868583,29.045859000700002,5,128,R,R,180,185,103720,101948,AUS,USA,Lleyton Hewitt,,125,,9,4,6,0,2000
110675,30.1409993155,20.5859000684,5,128,R,R,198,193,101774,103498,USA,RUS,Todd Martin,,126,,32,7,6,0,2000
110676,29.045859000700002,20.5859000684,5,128,R,R,185,193,101948,103498,USA,RUS,Pete Sampras,,127,,4,7,7,0,2000
114277,30.4065708419,24.9609856263,5,128,R,R,190,190,101888,102856,CZE,BRA,Daniel Vacek,,1,,761,1,1,0,2001
114278,23.019849418200003,20.5448323066,5,128,R,R,175,188,103252,103709,ESP,DEN,Alberto Martin,,2,,38,91,1,0,2001
114279,22.7159479808,24.1423682409,5,128,R,R,175,196,103292,103018,ARG,BLR,Gaston Gaudio,,3,,53,44,1,0,2001
114280,30.4449007529,23.753593429200002,5,128,L,R,190,185,101885,103084,AUS,ARG,Wayne Arthurs,,4,,58,27,1,0,2001
114281,28.2026009582,23.6440793977,5,128,R,R,190,183,102231,103103,ESP,SVK,Alex Calatrava,,5,,70,22,1,0,2001
114283,22.045174538,24.5831622177,5,128,R,R,175,196,103420,102925,CZE,USA,Michal Tabara,,7,,50,174,1,0,2001
114284,23.252566735100004,29.954825462,5,128,R,L,183,193,103204,101964,USA,CRO,Hugo Armando,,8,,115,16,1,0,2001
114285,24.8843258042,23.693360711799997,5,128,R,R,173,173,102869,103096,ESP,FRA,Galo Blanco,,9,,45,12,1,0,2001
114286,23.342915811100003,31.370294319,5,128,R,L,185,183,103181,101733,CZE,NED,Jiri Vanek,,10,,94,96,1,0,2001
114287,20.517453798800002,24.4709103354,5,128,L,R,180,180,103714,102950,SWE,ESP,Andreas Vinciguerra,,11,,42,66,1,0,2001
114288,19.7152635181,24.9993155373,5,128,R,R,188,190,103888,102845,USA,ESP,Mardy Fish,,12,,192,17,1,0,2001
114289,25.648186173899997,25.3990417522,5,128,R,R,180,185,102703,102765,KOR,FRA,Hyung Taik Lee,,13,,67,31,1,0,2001
114290,18.3463381246,19.65229295,5,128,R,R,178,180,104166,103900,RUS,ARG,Alex Bogomolov Jr,,14,,1259,80,1,0,2001
114291,28.4681724846,26.4065708419,5,128,R,R,185,183,102184,102567,GER,SUI,David Prinosil,,15,,64,120,1,0,2001
114292,22.3901437372,27.5208761123,5,128,R,R,185,190,103356,102338,SUI,RUS,Michel Kratochvil,,16,,68,7,1,0,2001
114293,34.6475017112,20.5037645448,5,128,R,R,185,180,101320,103720,SWE,AUS,Magnus Gustafsson,,17,,81,4,1,0,2001
114294,23.3538672142,21.6646132786,5,128,R,R,183,185,103176,103484,ESP,USA,David Sanchez,,18,,89,95,1,0,2001
114295,30.803559206,24.629705681,5,128,R,R,201,178,101820,102911,SUI,RUS,Marc Rosset,,19,,92,75,1,0,2001
114296,31.2607802875,27.780971936999997,5,128,R,R,178,188,101750,102287,ITA,ESP,Cristiano Caratti,,20,,197,25,1,0,2001
114297,27.457905544099997,21.8973305955,5,128,R,R,190,175,102358,103451,SWE,GER,Thomas Enqvist,,21,,23,199,1,0,2001
114298,25.5195071869,26.4339493498,5,128,R,R,188,190,102730,102562,SUI,CZE,Ivo Heuberger,,22,,134,41,1,0,2001
114299,18.8528405202,26.926762491399998,5,128,R,R,190,180,104076,102456,ARG,ESP,Jose Acasuso,,23,,77,63,1,0,2001
114300,25.3798767967,23.400410677600004,5,128,R,R,185,188,102770,103163,NED,GER,John Van Lottum,,24,,178,15,1,0,2001
114301,23.373032169699997,27.378507871300002,5,128,R,R,185,180,103171,102374,NED,ESP,Raemon Sluiter,,25,,93,11,1,0,2001
114302,26.031485284099997,27.9644079398,5,128,R,L,190,188,102642,102259,FRA,FRA,Cyril Saulnier,,26,,140,47,1,0,2001
114303,36.1943874059,24.9637234771,5,128,L,R,180,188,101150,102855,ITA,USA,Gianluca Pozzi,,27,,108,223,1,0,2001
114304,31.0362765229,18.9924709103,5,128,R,R,183,188,101792,104053,CZE,USA,Slava Dosedel,,28,,121,18,1,0,2001
114305,23.3237508556,31.1375770021,5,128,R,R,173,198,103188,101774,USA,USA,Michael Russell,,29,,85,34,1,0,2001
114306,20.605065024,19.3237508556,5,128,R,R,168,180,103694,103990,BEL,ESP,Olivier Rochus,,30,,74,39,1,0,2001
114307,29.9493497604,23.3894592745,5,128,R,R,185,180,101965,103166,RSA,BLR,Wayne Ferreira,,31,,36,78,1,0,2001
114308,22.5407255305,21.5386721424,5,128,R,R,185,183,103324,103507,FRA,ESP,Arnaud Di Pasquale,,32,,82,5,1,0,2001
114309,23.2470910335,23.4934976044,5,128,R,R,175,183,103206,103151,FRA,ARG,Sebastien Grosjean,,33,,8,103,1,0,2001
114310,28.2600958248,20.3422313484,5,128,R,R,185,188,102223,103758,MAR,USA,Karim Alami,,34,,125,132,1,0,2001
114311,26.1875427789,29.4291581109,5,128,R,R,190,183,102607,102035,ESP,SWE,Juan Balcells,,35,,61,51,1,0,2001
114312,29.9575633128,27.9726214921,5,128,R,L,193,193,101962,102257,MAR,GBR,Younes El Aynaoui,,36,,49,30,1,0,2001
114313,31.425051334699997,28.714579055399998,5,128,R,R,193,178,101723,102148,SWE,FRA,Magnus Larsson,,37,,182,20,1,0,2001
114314,28.361396303899998,21.106091718,5,128,L,R,190,185,102202,103598,DEN,BEL,Kenneth Carlsen,,38,,262,43,1,0,2001
114315,20.2354551677,30.376454483200003,5,128,R,L,178,180,103786,101897,RUS,BRA,Nikolay Davydenko,,39,,109,87,1,0,2001
114316,25.297741273099998,26.9733059548,5,128,R,R,198,185,102788,102450,CZE,GBR,Jan Vacek,,40,,107,9,1,0,2001
114317,28.689938398400002,26.4284736482,5,128,R,R,173,180,102153,102563,ESP,SWE,German Puentes,,41,,116,14,1,0,2001
114318,22.1546885695,28.076659821999996,5,128,R,R,188,183,103397,102247,BRA,ITA,Alexandre Simoni,,42,,100,57,1,0,2001
114319,23.337440109499997,25.6700889802,5,128,R,L,178,175,103182,102701,AUT,CHI,Markus Hipfl,,43,,73,56,1,0,2001
114320,26.4449007529,27.5811088296,5,128,L,R,175,183,102558,102318,PHI,ROU,Eric Taino,,44,,171,21,1,0,2001
114321,24.9500342231,27.8548939083,5,128,R,L,183,175,102860,102271,ARG,MAR,Agustin Calleri,,45,,101,28,1,0,2001
114322,28.5037645448,28.648870636599998,5,128,R,R,185,188,102179,102162,FRA,USA,Antony Dupuis,,46,,60,90,1,0,2001
114323,29.070499657800003,22.4421629021,5,128,R,R,188,193,102093,103344,CZE,CRO,Martin Damm,,47,,321,48,1,0,2001
114324,23.8877481177,21.582477755,5,128,R,R,183,193,103063,103498,FRA,RUS,Sebastien De Chaunac,,48,,257,3,1,0,2001
114325,23.3292265572,28.662559890500003,5,128,L,R,193,185,103184,102158,USA,AUS,Bob Bryan,,49,,168,6,1,0,2001
114326,30.611909650900003,22.699520876100003,5,128,R,R,188,170,101843,103294,ESP,BEL,Sergi Bruguera,,50,,83,79,1,0,2001
114327,22.203969883600003,29.004791238899998,5,128,R,R,185,188,103387,102106,THA,ITA,Paradorn Srichaphan,,51,,126,54,1,0,2001
114328,29.5112936345,25.037645448299997,5,128,R,R,175,188,102021,102839,USA,ECU,Michael Chang,,52,,52,26,1,0,2001
114329,32.1998631075,24.2327173169,5,128,R,R,188,190,101611,102998,FRA,USA,Cedric Pioline,,53,,62,19,1,0,2001
114330,26.507871321,19.1731690623,5,128,R,R,188,183,102539,104022,CZE,RUS,Bohdan Ulihrach,,54,,35,65,1,0,2001
114331,25.177275838499998,24.3093771389,5,128,R,R,188,185,102817,102987,NED,BRA,Edwin Kempes,,55,,122,111,1,0,2001
114332,27.394934976,30.0424366872,5,128,R,R,190,185,102369,101948,FRA,USA,Julien Boutter,,56,,55,10,1,0,2001
114333,25.7248459959,20.052019165,5,128,R,R,183,185,102694,103819,GER,SUI,Lars Burgsmuller,,57,,72,13,1,0,2001
114334,23.06091718,18.8884325804,5,128,R,R,185,183,103248,104068,ISR,USA,Harel Levy,,58,,71,327,1,0,2001
114335,24.648870636599998,25.357973990399998,5,128,L,R,175,180,102905,102776,AUT,AUS,Stefan Koubek,,59,,84,88,1,0,2001
114336,23.6194387406,24.9664613279,5,128,L,R,180,193,103114,102854,GBR,NED,Martin Lee,,60,,112,24,1,0,2001
114337,24.1451060917,25.3388090349,5,128,R,R,183,180,103017,102783,GER,GER,Nicolas Kiefer,,61,,29,59,1,0,2001
114338,25.1279945243,24.783025325100002,5,128,R,R,173,185,102831,102887,ESP,PAR,Jacobo Diaz,,62,,76,119,1,0,2001
114339,32.8405201916,21.880903490799998,5,128,L,R,183,183,101532,103454,ESP,CHI,Francisco Clavet,,63,,69,86,1,0,2001
114340,23.3292265572,31.3292265572,5,128,R,R,190,180,103185,101736,USA,USA,Mike Bryan,,64,,306,2,1,0,2001
114341,20.5448323066,24.9609856263,5,128,R,R,188,190,103709,102856,DEN,BRA,Kristian Pless,,65,,91,1,2,0,2001
114342,23.753593429200002,24.1423682409,5,128,R,R,185,196,103084,103018,ARG,BLR,Guillermo Canas,,66,,27,44,2,0,2001
114343,23.6440793977,26.173853525,5,128,R,R,183,180,103103,102610,SVK,ESP,Dominik Hrbaty,,67,,22,40,2,0,2001
114344,24.5831622177,29.954825462,5,128,R,L,196,193,102925,101964,USA,CRO,Justin Gimelstob,,68,,174,16,2,0,2001
114345,31.370294319,23.693360711799997,5,128,L,R,183,173,101733,103096,NED,FRA,Jan Siemerink,,69,,96,12,2,0,2001
114346,24.4709103354,24.9993155373,5,128,R,R,180,190,102950,102845,ESP,ESP,Fernando Vicente,,70,,66,17,2,0,2001
114347,25.3990417522,19.65229295,5,128,R,R,185,180,102765,103900,FRA,ARG,Nicolas Escude,,71,,31,80,2,0,2001
114348,26.4065708419,27.5208761123,5,128,R,R,183,190,102567,102338,SUI,RUS,George Bastl,,72,,120,7,2,0,2001
114349,21.6646132786,20.5037645448,5,128,R,R,185,180,103484,103720,USA,AUS,James Blake,,73,,95,4,2,0,2001
114350,24.629705681,27.780971936999997,5,128,R,R,178,188,102911,102287,RUS,ESP,Andrei Stoliarov,,74,,75,25,2,0,2001
114351,21.8973305955,26.4339493498,5,128,R,R,175,190,103451,102562,GER,CZE,Bjorn Phau,,75,,199,41,2,0,2001
114352,26.926762491399998,23.400410677600004,5,128,R,R,180,188,102456,103163,ESP,GER,Felix Mantilla,,76,,63,15,2,0,2001
114353,27.9644079398,27.378507871300002,5,128,L,R,188,180,102259,102374,FRA,ESP,Jerome Golmard,,77,,47,11,2,0,2001
114354,24.9637234771,18.9924709103,5,128,R,R,188,188,102855,104053,USA,USA,Jack Brasington,,78,,223,18,2,0,2001
114355,31.1375770021,19.3237508556,5,128,R,R,198,180,101774,103990,USA,ESP,Todd Martin,,79,,34,39,2,0,2001
114356,23.3894592745,21.5386721424,5,128,R,R,180,183,103166,103507,BLR,ESP,Vladimir Voltchkov,,80,,78,5,2,0,2001
114357,20.3422313484,23.4934976044,5,128,R,R,188,183,103758,103151,USA,ARG,Taylor Dent,,81,,132,103,2,0,2001
114358,29.4291581109,27.9726214921,5,128,R,L,183,193,102035,102257,SWE,GBR,Jonas Bjorkman,,82,,51,30,2,0,2001
114359,28.714579055399998,21.106091718,5,128,R,R,178,185,102148,103598,FRA,BEL,Fabrice Santoro,,83,,20,43,2,0,2001
114360,30.376454483200003,26.9733059548,5,128,L,R,180,185,101897,102450,BRA,GBR,Fernando Meligeni,,84,,87,9,2,0,2001
114361,28.076659821999996,26.4284736482,5,128,R,R,183,180,102247,102563,ITA,SWE,Andrea Gaudenzi,,85,,57,14,2,0,2001
114362,27.5811088296,25.6700889802,5,128,R,L,183,175,102318,102701,ROU,CHI,Andrei Pavel,,86,,21,56,2,0,2001
114363,28.648870636599998,27.8548939083,5,128,R,L,188,175,102162,102271,USA,MAR,Chris Woodruff,,87,,90,28,2,0,2001
114364,22.4421629021,21.582477755,5,128,R,R,193,193,103344,103498,CRO,RUS,Ivan Ljubicic,,88,,48,3,2,0,2001
114365,22.699520876100003,28.662559890500003,5,128,R,R,170,185,103294,102158,BEL,AUS,Christophe Rochus,,89,,79,6,2,0,2001
114366,29.004791238899998,25.037645448299997,5,128,R,R,188,188,102106,102839,ITA,ECU,Davide Sanguinetti,,90,,54,26,2,0,2001
114367,24.2327173169,19.1731690623,5,128,R,R,190,183,102998,104022,USA,RUS,Jan Michael Gambill,,91,,19,65,2,0,2001
114368,24.3093771389,30.0424366872,5,128,R,R,185,185,102987,101948,BRA,USA,Andre Sa,,92,,111,10,2,0,2001
114369,18.8884325804,20.052019165,5,128,R,R,183,185,104068,103819,USA,SUI,Robby Ginepri,,93,,327,13,2,0,2001
114370,25.357973990399998,24.9664613279,5,128,R,R,180,193,102776,102854,AUS,NED,Andrew Ilie,,94,,88,24,2,0,2001
114371,25.3388090349,24.783025325100002,5,128,R,R,180,185,102783,102887,GER,PAR,Rainer Schuettler,,95,,59,119,2,0,2001
114372,21.880903490799998,31.3292265572,5,128,R,R,183,180,103454,101736,CHI,USA,Nicolas Massu,,96,,86,2,2,0,2001
114373,24.1423682409,24.9609856263,5,128,R,R,196,190,103018,102856,BLR,BRA,Max Mirnyi,,97,,44,1,3,0,2001
114374,29.954825462,26.173853525,5,128,L,R,193,180,101964,102610,CRO,ESP,Goran Ivanisevic,,98,,16,40,3,0,2001
114375,24.9993155373,23.693360711799997,5,128,R,R,190,173,102845,103096,ESP,FRA,Carlos Moya,,99,,17,12,3,0,2001
114376,19.65229295,27.5208761123,5,128,R,R,180,190,103900,102338,ARG,RUS,David Nalbandian,,100,,80,7,3,0,2001
114377,27.780971936999997,20.5037645448,5,128,R,R,188,180,102287,103720,ESP,AUS,Albert Portas,,101,,25,4,3,0,2001
114378,26.4339493498,23.400410677600004,5,128,R,R,190,188,102562,103163,CZE,GER,Jiri Novak,,102,,41,15,3,0,2001
114379,27.378507871300002,18.9924709103,5,128,R,R,180,188,102374,104053,ESP,USA,Alex Corretja,,103,,11,18,3,0,2001
114380,21.5386721424,19.3237508556,5,128,R,R,183,180,103507,103990,ESP,ESP,Juan Carlos Ferrero,,104,,5,39,3,0,2001
114381,27.9726214921,23.4934976044,5,128,L,R,193,183,102257,103151,GBR,ARG,Greg Rusedski,,105,,30,103,3,0,2001
114382,26.9733059548,21.106091718,5,128,R,R,185,185,102450,103598,GBR,BEL,Tim Henman,,106,,9,43,3,0,2001
114383,25.6700889802,26.4284736482,5,128,L,R,175,180,102701,102563,CHI,SWE,Marcelo Rios,,107,,56,14,3,0,2001
114384,27.8548939083,21.582477755,5,128,L,R,175,193,102271,103498,MAR,RUS,Hicham Arazi,,108,,28,3,3,0,2001
114385,25.037645448299997,28.662559890500003,5,128,R,R,188,185,102839,102158,ECU,AUS,Nicolas Lapentti,,109,,26,6,3,0,2001
114386,19.1731690623,30.0424366872,5,128,R,R,183,185,104022,101948,RUS,USA,Mikhail Youzhny,,110,,65,10,3,0,2001
114387,24.9664613279,20.052019165,5,128,R,R,193,185,102854,103819,NED,SUI,Sjeng Schalken,,111,,24,13,3,0,2001
114388,24.783025325100002,31.3292265572,5,128,R,R,185,180,102887,101736,PAR,USA,Ramon Delgado,,112,,119,2,3,0,2001
