,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
42773,27.5017111567,26.4722792608,5,64,R,R,185,185,100337,100383,AUS,AUS,,Peter Mcnamara,60,Mark Edmondson,102,39,5,1,1981
42774,25.300479123899997,28.2080766598,5,64,R,R,188,193,100445,100315,USA,USA,,Hank Pfister,61,Steve Denton,403,75,6,1,1981
42775,23.720739219699997,27.5017111567,5,64,R,R,175,185,100532,100337,USA,AUS,,Mark Edmondson,62,Johan Kriek,18,102,6,1,1981
42776,23.720739219699997,25.300479123899997,5,64,R,R,175,188,100532,100445,USA,USA,,Steve Denton,63,Johan Kriek,18,403,7,1,1981
51613,17.6043805613,25.363449692,5,96,R,R,183,183,101138,100495,AUS,AUS,,Wayne Hampson,4,Pat Cash,44,206,1,1,1983
51614,24.194387405900002,20.6762491444,5,96,R,R,198,178,100567,100821,USA,SWE,,Hans Simonsson,5,Chip Hooper,30,46,1,1,1983
51615,22.0150581793,21.8042436687,5,96,R,R,183,185,100713,100726,AUS,AUS,,Greg Whitecross,6,John Fitzgerald,78,272,1,1,1983
51616,33.273100616,31.0937713895,5,96,R,R,193,183,100186,100259,USA,AUT,,Peter Feigl,7,Jeff Borowiak,82,137,1,1,1983
51618,31.3210130048,19.9726214921,5,96,R,R,180,196,100252,100887,USA,USA,,Eric Korita,9,Tim Gullikson,150,240,1,1,1983
51619,31.5017111567,24.2108145106,5,96,R,R,190,190,100244,100565,AUS,USA,,Lloyd Bourne,10,John Alexander,31,73,1,1,1983
51620,27.3319644079,18.9924709103,5,96,R,R,183,175,100392,100993,USA,FRA,,Loic Courteau,11,Richard Meyer,248,166,1,1,1983
51621,22.819986310700003,25.4483230664,5,96,L,R,180,178,100657,100489,USA,USA,,Larry Stefanki,12,Mike Leach,143,223,1,1,1983
51622,19.780971937,23.014373716599998,5,96,R,L,178,180,100905,100638,USA,NZL,,David Mustard,13,Sammy Giammalva Jr,79,247,1,1,1983
51623,28.5284052019,25.327857631799997,5,96,R,R,185,183,100337,100496,AUS,USA,,Charles Buzz Strode,14,Mark Edmondson,24,191,1,1,1983
51624,19.8685831622,27.107460643400003,5,96,R,R,188,185,100893,100403,SWE,GER,,Rolf Gehring,15,Joakim Nystrom,167,261,1,1,1983
51626,22.642026009600002,17.5003422313,5,96,R,R,188,173,100675,101158,AUS,AUS,,John Frawley,17,John Mccurdy,250,294,1,1,1983
51627,24.005475701599998,25.8015058179,5,96,R,R,185,180,100575,100475,USA,USA,,Matt Mitchell,18,Andy Andrews,103,110,1,1,1983
51629,28.2984257358,21.401779602999998,5,96,R,R,190,185,100345,100763,USA,USA,,Brad Gilbert,20,Pat Dupre,82,54,1,1,1983
51630,22.225872689899997,21.212867898699997,5,96,R,L,175,185,100699,100780,AUS,USA,,Mike De Palmer,21,Chris Johnstone,132,51,1,1,1983
51631,27.2717316906,28.8624229979,5,96,R,R,185,188,100393,100326,BRA,NZL,,Russell Simpson,22,Marcos Hocevar,37,50,1,1,1983
51632,31.2197125257,30.7378507871,5,96,L,R,183,183,100255,100273,USA,AUS,,Kim Warwick,23,Roscoe Tanner,43,42,1,1,1983
51633,23.515400410700003,23.548254620100003,5,96,R,R,188,178,100606,100605,USA,AUS,,Charlie Fancutt,24,Mike Bauer,89,207,1,1,1983
51634,24.4599589322,25.426420260100002,5,96,L,R,185,193,100551,100492,AUS,USA,,John Austin,25,Brad Drewett,116,616,1,1,1983
51635,19.5400410678,18.6255989049,5,96,R,R,188,190,100934,101036,USA,SVK,,Miloslav Mecir,26,Matt Anger,289,215,1,1,1983
51636,17.5085557837,23.6769336071,5,96,R,L,185,188,101154,100597,AUS,USA,,Jay Lapidus,27,Simon Youl,450,39,1,1,1983
51637,19.6440793977,25.4072553046,5,96,R,R,180,193,100923,100493,AUS,USA,,Eric Sherbeck,28,Wally Masur,125,273,1,1,1983
51638,31.3210130048,19.9726214921,5,96,R,R,180,196,100252,100887,USA,USA,,Eric Korita,29,Tim Gullikson,150,240,1,1,1983
51640,24.6078028747,17.9082819986,5,96,R,R,178,175,100540,101109,USA,FRA,,Tarik Benhabiles,31,Drew Gitlin,90,616,1,1,1983
51641,24.7036276523,23.370294319,5,96,R,R,190,183,100535,100618,USA,USA,,Leif Shiras,32,Tony Giammalva,177,408,1,1,1983
51642,22.8254620123,27.928815879499997,5,96,R,R,188,188,100656,100364,USA,GBR,,Jonathan Smith,33,Ivan Lendl,3,192,2,1,1983
51644,17.6043805613,16.6324435318,5,96,R,L,183,178,101138,101256,AUS,AUS,,Mark Kratzmann,35,Pat Cash,44,616,2,1,1983
51645,28.0301163587,21.0978781656,5,96,R,L,190,180,100360,100790,USA,NZL,,Bruce Derlin,36,Brian Teacher,18,193,2,1,1983
51646,25.8206707734,24.194387405900002,5,96,R,R,180,198,100474,100567,NZL,USA,,Chip Hooper,37,Chris Lewis NZL,57,30,2,1,1983
51647,22.0150581793,32.8843258042,5,96,R,R,183,183,100713,100203,AUS,AUS,,Phil Dent,38,John Fitzgerald,78,65,2,1,1983
51648,33.273100616,16.9555099247,5,96,R,R,193,188,100186,101222,USA,SWE,,Stefan Edberg,39,Jeff Borowiak,82,523,2,1,1983
51649,26.6228610541,21.9958932238,5,96,R,L,190,175,100434,100715,CZE,USA,,Jim Gurfein,40,Tomas Smid,23,118,2,1,1983
51650,23.805612594099998,22.006844627,5,96,R,L,178,183,100586,100714,USA,AUS,,Broderick Dyke,41,Eliot Teltscher,14,179,2,1,1983
51652,27.3319644079,24.134154688600002,5,96,R,R,183,183,100392,100570,USA,USA,,Marty Davis,43,Richard Meyer,248,141,2,1,1983
51653,22.819986310700003,18.8446269678,5,96,L,R,180,188,100657,101013,USA,SWE,,Henrik Sundstrom,44,Mike Leach,143,82,2,1,1983
51654,22.417522245,19.780971937,5,96,R,R,190,178,100689,100905,USA,USA,,Sammy Giammalva Jr,45,Tim Mayotte,29,79,2,1,1983
51655,28.5284052019,20.717316906199997,5,96,R,R,185,183,100337,100815,AUS,USA,,David Pate,46,Mark Edmondson,24,203,2,1,1983
51656,19.8685831622,30.3189596167,5,96,R,R,188,185,100893,100285,SWE,AUS,,Rod Frawley,47,Joakim Nystrom,167,87,2,1,1983
51657,23.490759753600003,28.4407939767,5,96,R,R,183,183,100609,100342,HUN,USA,,Vitas Gerulaitis,48,Zoltan Kuharszky,130,5,2,1,1983
51658,24.747433264899996,22.5790554415,5,96,R,R,175,193,100532,100681,USA,USA,,Morris Skip Strode,49,Johan Kriek,12,127,2,1,1983
51659,24.005475701599998,22.642026009600002,5,96,R,R,185,188,100575,100675,USA,AUS,,John Mccurdy,50,Andy Andrews,103,250,2,1,1983
51661,26.3271731691,28.2984257358,5,96,R,R,188,190,100445,100345,USA,USA,,Pat Dupre,52,Steve Denton,13,82,2,1,1983
51662,28.1423682409,22.225872689899997,5,96,R,R,178,175,100356,100699,AUS,AUS,,Chris Johnstone,53,Paul Mcnamee,33,132,2,1,1983
51663,27.2717316906,24.402464065700002,5,96,R,R,185,183,100393,100553,BRA,NGR,,Nduka Odizor,54,Marcos Hocevar,37,80,2,1,1983
51664,31.2197125257,23.515400410700003,5,96,L,R,183,188,100255,100606,USA,USA,,Mike Bauer,55,Roscoe Tanner,43,89,2,1,1983
51665,18.3655030801,20.917180013699998,5,96,R,L,183,185,101062,100797,SWE,USA,,Ben Testerman,56,Mats Wilander,7,135,2,1,1983
51666,21.475701574299997,24.4599589322,5,96,R,L,180,185,100757,100551,SWE,AUS,,Brad Drewett,57,Anders Jarryd,60,116,2,1,1983
51667,19.5400410678,23.0718685832,5,96,R,R,188,190,100934,100635,USA,USA,,Mark Dickson,58,Matt Anger,289,40,2,1,1983
51668,19.6440793977,17.5085557837,5,96,R,R,180,185,100923,101154,AUS,AUS,,Simon Youl,59,Wally Masur,125,450,2,1,1983
51672,21.5797399042,24.6078028747,5,96,R,R,170,178,100752,100540,IND,USA,,Drew Gitlin,63,Ramesh Krishnan,100,90,2,1,1983
51673,23.8795345654,24.7036276523,5,96,L,R,180,190,100581,100535,USA,USA,,Tony Giammalva,64,John Mcenroe,1,177,2,1,1983
51675,17.6043805613,28.0301163587,5,96,R,R,183,190,101138,100360,AUS,USA,,Brian Teacher,66,Pat Cash,44,18,3,1,1983
51676,22.0150581793,25.8206707734,5,96,R,R,183,180,100713,100474,AUS,NZL,,Chris Lewis NZL,67,John Fitzgerald,78,57,3,1,1983
51677,26.6228610541,33.273100616,5,96,R,R,190,193,100434,100186,CZE,USA,,Jeff Borowiak,68,Tomas Smid,23,82,3,1,1983
51678,23.805612594099998,31.3210130048,5,96,R,R,178,180,100586,100252,USA,USA,,Tim Gullikson,69,Eliot Teltscher,14,150,3,1,1983
51679,27.3319644079,22.819986310700003,5,96,R,L,183,180,100392,100657,USA,USA,,Mike Leach,70,Richard Meyer,248,143,3,1,1983
51680,22.417522245,28.5284052019,5,96,R,R,190,185,100689,100337,USA,AUS,,Mark Edmondson,71,Tim Mayotte,29,24,3,1,1983
51681,19.8685831622,23.490759753600003,5,96,R,R,188,183,100893,100609,SWE,HUN,,Zoltan Kuharszky,72,Joakim Nystrom,167,130,3,1,1983
51682,24.747433264899996,24.005475701599998,5,96,R,R,175,185,100532,100575,USA,USA,,Andy Andrews,73,Johan Kriek,12,103,3,1,1983
51683,28.3531827515,26.3271731691,5,96,R,R,178,188,100343,100445,GBR,USA,,Steve Denton,74,John Lloyd,197,13,3,1,1983
51684,28.1423682409,27.2717316906,5,96,R,R,178,185,100356,100393,AUS,BRA,,Marcos Hocevar,75,Paul Mcnamee,33,37,3,1,1983
51685,18.3655030801,31.2197125257,5,96,R,L,183,183,101062,100255,SWE,USA,,Roscoe Tanner,76,Mats Wilander,7,43,3,1,1983
51686,21.475701574299997,19.5400410678,5,96,R,R,180,188,100757,100934,SWE,USA,,Matt Anger,77,Anders Jarryd,60,289,3,1,1983
51689,23.8795345654,21.5797399042,5,96,L,R,180,170,100581,100752,USA,IND,,Ramesh Krishnan,80,John Mcenroe,1,100,3,1,1983
51690,22.8254620123,17.6043805613,5,96,R,R,188,183,100656,101138,USA,AUS,,Pat Cash,81,Ivan Lendl,3,44,4,1,1983
51691,26.6228610541,22.0150581793,5,96,R,R,190,183,100434,100713,CZE,AUS,,John Fitzgerald,82,Tomas Smid,23,78,4,1,1983
51692,23.805612594099998,27.3319644079,5,96,R,R,178,183,100586,100392,USA,USA,,Richard Meyer,83,Eliot Teltscher,14,248,4,1,1983
51693,22.417522245,19.8685831622,5,96,R,R,190,188,100689,100893,USA,SWE,,Joakim Nystrom,84,Tim Mayotte,29,167,4,1,1983
51694,24.747433264899996,28.3531827515,5,96,R,R,175,178,100532,100343,USA,GBR,,John Lloyd,85,Johan Kriek,12,197,4,1,1983
51695,18.3655030801,28.1423682409,5,96,R,R,183,178,101062,100356,SWE,AUS,,Paul Mcnamee,86,Mats Wilander,7,33,4,1,1983
51696,19.6440793977,21.475701574299997,5,96,R,R,180,180,100923,100757,AUS,SWE,,Anders Jarryd,87,Wally Masur,125,60,4,1,1983
51697,23.8795345654,31.3210130048,5,96,L,R,180,180,100581,100252,USA,USA,,Tim Gullikson,88,John Mcenroe,1,150,4,1,1983
51698,22.8254620123,26.6228610541,5,96,R,R,188,190,100656,100434,USA,CZE,,Tomas Smid,89,Ivan Lendl,3,23,5,1,1983
51699,22.417522245,23.805612594099998,5,96,R,R,190,178,100689,100586,USA,USA,,Eliot Teltscher,90,Tim Mayotte,29,14,5,1,1983
51700,18.3655030801,24.747433264899996,5,96,R,R,183,175,101062,100532,SWE,USA,,Johan Kriek,91,Mats Wilander,7,12,5,1,1983
51701,23.8795345654,19.6440793977,5,96,L,R,180,180,100581,100923,USA,AUS,,Wally Masur,92,John Mcenroe,1,125,5,1,1983
51702,22.8254620123,22.417522245,5,96,R,R,188,190,100656,100689,USA,USA,,Tim Mayotte,93,Ivan Lendl,3,29,6,1,1983
51703,18.3655030801,23.8795345654,5,96,R,L,183,180,101062,100581,SWE,USA,,John Mcenroe,94,Mats Wilander,7,1,6,1,1983
51704,18.3655030801,22.8254620123,5,96,R,R,183,188,101062,100656,SWE,USA,,Ivan Lendl,95,Mats Wilander,7,3,7,1,1983
55649,28.0355920602,23.9123887748,5,96,R,R,185,183,100452,100713,USA,AUS,,John Fitzgerald,1,Bill Scanlon,53,52,1,1,1984
55650,22.458590006799998,19.7125256674,5,96,R,R,185,180,100835,101117,GER,GER,,Eric Jelen,2,Hans Dieter Beutel,231,155,1,1,1984
55651,28.3997262149,23.3264887064,5,96,R,R,190,193,100440,100761,RSA,USA,,Danny Saltz,3,Eddie Edwards,96,131,1,1,1984
55652,21.541409993200002,26.2696783025,5,96,R,R,180,183,100923,100556,AUS,RSA,,Brian Levine,4,Wally Masur,66,180,1,1,1984
55653,26.5051334702,22.8062970568,5,96,R,R,178,173,100540,100798,USA,USA,,Howard Sands,5,Drew Gitlin,167,163,1,1,1984
55654,26.721423682399998,20.8405201916,5,96,R,R,175,170,100530,101000,GER,AUS,,Carl Limberger,6,Andreas Maurer,138,133,1,1,1984
55655,22.250513347,18.5297741273,5,96,R,L,188,178,100855,101256,USA,AUS,,Mark Kratzmann,7,Scott Davis,58,239,1,1,1984
55656,29.0212183436,23.9041752225,5,96,R,L,193,183,100402,100714,PAR,AUS,,Broderick Dyke,8,Francisco Gonzalez,93,210,1,1,1984
55657,29.5441478439,23.7015742642,5,96,R,R,185,185,100377,100726,GBR,AUS,,Greg Whitecross,9,Colin Dowdeswell,175,301,1,1,1984
55658,19.151266256,23.279945243,5,96,R,R,185,188,101190,100765,AUS,USA,,Rodney Harmon,10,Darren Cahill,317,94,1,1,1984
55659,22.119096509200002,23.7645448323,5,96,R,R,193,190,100866,100722,ISR,AUS,,Michael Fancutt,11,Shahar Perkiss,80,592,1,1,1984
55660,24.659822039699996,24.8131416838,5,96,R,R,173,178,100663,100649,USA,USA,,David Dowlen,12,Marcel Freeman,95,151,1,1,1984
55661,19.8932238193,24.539356605100004,5,96,L,R,190,188,101098,100674,FRA,USA,,Jeff Turpin,13,Guy Forget,44,141,1,1,1984
55662,32.6351813826,30.759753593400003,5,96,R,R,183,188,100273,100326,AUS,NZL,,Russell Simpson,14,Kim Warwick,221,121,1,1,1984
55663,31.1321013005,21.6783025325,5,96,R,R,193,178,100315,100905,USA,USA,,Sammy Giammalva Jr,15,Hank Pfister,115,85,1,1,1984
55664,17.0130047912,29.2292950034,5,96,R,R,190,183,101414,100392,GER,USA,,Richard Meyer,16,Boris Becker,108,204,1,1,1984
55665,25.9028062971,21.5112936345,5,96,R,R,185,185,100575,100926,USA,USA,,Ken Flach,17,Andy Andrews,169,162,1,1,1984
55666,32.9911019849,28.2245037645,5,96,R,R,183,188,100259,100445,AUT,USA,,Steve Denton,18,Peter Feigl,186,120,1,1,1984
55667,19.405886379200002,29.004791238899998,5,96,R,R,185,185,101154,100403,AUS,GER,,Rolf Gehring,19,Simon Youl,202,156,1,1,1984
55670,26.1273100616,26.8637919233,5,96,R,R,185,180,100562,100519,USA,USA,,Scott Mccain,22,Tom Cain,234,165,1,1,1984
55671,21.4373716632,24.0574948665,5,96,R,R,188,193,100934,100703,USA,USA,,Randy Nixon,23,Matt Anger,217,222,1,1,1984
55673,26.3572895277,30.0396988364,5,96,L,R,185,178,100551,100356,AUS,AUS,,Paul Mcnamee,25,Brad Drewett,73,51,1,1,1984
55674,26.031485284099997,23.550992470900002,5,96,R,L,183,185,100570,100747,USA,USA,,Glenn Layendecker,26,Marty Davis,54,136,1,1,1984
55676,26.1081451061,27.345653661900002,5,96,R,R,190,178,100565,100489,USA,USA,,Larry Stefanki,28,Lloyd Bourne,97,126,1,1,1984
55677,21.9028062971,24.6707734428,5,96,R,R,190,178,100884,100661,GBR,GER,,Damir Keretic,29,Steve Shaw,152,125,1,1,1984
55678,24.892539356599997,26.8884325804,5,96,R,R,175,188,100640,100515,SWE,ISR,,Shlomo Glickstein,30,Stefan Simonsson,132,74,1,1,1984
55679,21.574264202600002,23.570157426399998,5,96,R,R,190,190,100920,100744,USA,AUS,,Peter Doohan,31,Robert Seguso,175,169,1,1,1984
55680,23.0308008214,22.1081451061,5,96,R,R,188,188,100787,100868,AUS,AUS,,Craig A Miller,32,Dale Houston,451,192,1,1,1984
55681,24.9117043121,26.0917180014,5,96,L,R,180,198,100638,100567,NZL,USA,,Chip Hooper,33,David Mustard,173,83,1,1,1984
55682,24.722792607800002,28.0355920602,5,96,R,R,188,185,100656,100452,USA,USA,,Bill Scanlon,34,Ivan Lendl,2,53,2,1,1984
55683,19.8056125941,22.458590006799998,5,96,R,R,175,185,101109,100835,FRA,GER,,Hans Dieter Beutel,35,Tarik Benhabiles,77,231,2,1,1984
55684,28.3997262149,33.3990417522,5,96,R,R,190,190,100440,100244,RSA,AUS,,John Alexander,36,Eddie Edwards,96,123,2,1,1984
55685,26.7378507871,21.541409993200002,5,96,R,R,185,180,100529,100923,USA,AUS,,Wally Masur,37,Kevin Curren,21,66,2,1,1984
55686,23.2991101985,26.5051334702,5,96,R,R,185,178,100763,100540,USA,USA,,Drew Gitlin,38,Brad Gilbert,28,167,2,1,1984
55687,26.721423682399998,21.689253935700002,5,96,R,R,175,185,100530,100901,GER,USA,,Paul Annacone,39,Andreas Maurer,138,92,2,1,1984
55688,22.250513347,27.718001368899998,5,96,R,R,188,180,100855,100474,USA,NZL,,Chris Lewis NZL,40,Scott Davis,58,78,2,1,1984
55689,29.0212183436,30.338124572199998,5,96,R,R,193,183,100402,100342,PAR,USA,,Vitas Gerulaitis,41,Francisco Gonzalez,93,17,2,1,1984
55690,21.765913757699998,29.5441478439,5,96,R,R,188,185,100893,100377,SWE,GBR,,Colin Dowdeswell,42,Joakim Nystrom,8,175,2,1,1984
55691,23.578370978800002,19.151266256,5,96,R,R,178,185,100740,101190,USA,AUS,,Darren Cahill,43,Dan Cassidy,145,317,2,1,1984
55692,27.698836413400002,22.119096509200002,5,96,R,R,180,193,100475,100866,USA,ISR,,Shahar Perkiss,44,Matt Mitchell,62,80,2,1,1984
55693,22.8145106092,24.659822039699996,5,96,L,R,185,173,100797,100663,USA,USA,,Marcel Freeman,45,Ben Testerman,38,95,2,1,1984
55694,19.8932238193,30.9514031485,5,96,L,R,190,193,101098,100321,FRA,IND,,Vijay Amritraj,46,Guy Forget,44,41,2,1,1984
55695,26.869267624899997,32.6351813826,5,96,R,R,193,183,100517,100273,USA,AUS,,Kim Warwick,47,Matt Doyle,137,221,2,1,1984
55696,31.1321013005,25.2676249144,5,96,R,R,193,183,100315,100618,USA,USA,,Leif Shiras,48,Hank Pfister,115,57,2,1,1984
55697,17.0130047912,24.314852840500002,5,96,R,R,190,190,101414,100689,GER,USA,,Tim Mayotte,49,Boris Becker,108,19,2,1,1984
55698,19.5017111567,25.9028062971,5,96,R,R,183,185,101138,100575,AUS,USA,,Andy Andrews,50,Pat Cash,11,169,2,1,1984
55699,20.038329910999998,32.9911019849,5,96,R,R,188,183,101084,100259,SUI,AUT,,Peter Feigl,51,Jakob Hlasek,89,186,2,1,1984
55700,33.2183436003,22.0944558522,5,96,R,R,180,185,100252,100870,USA,RSA,,Christo Van Rensburg,52,Tim Gullikson,88,150,2,1,1984
55701,28.186173853499998,30.250513347,5,96,R,R,188,178,100446,100343,USA,GBR,,John Lloyd,53,John Sadri,35,23,2,1,1984
55702,25.412731006199998,26.1273100616,5,96,R,R,188,185,100606,100562,USA,USA,,Tom Cain,54,Mike Bauer,30,234,2,1,1984
55703,19.3976728268,21.4373716632,5,96,R,R,173,188,101158,100934,AUS,USA,,Matt Anger,55,John Frawley,84,217,2,1,1984
55704,22.995208761100002,26.078028747399998,5,96,L,R,180,183,100790,100568,NZL,USA,,John Mattke,56,Bruce Derlin,139,145,2,1,1984
55705,26.6447638604,26.3572895277,5,96,R,L,175,185,100532,100551,USA,AUS,,Brad Drewett,57,Johan Kriek,15,73,2,1,1984
55706,18.8528405202,26.031485284099997,5,96,R,R,188,183,101222,100570,SWE,USA,,Marty Davis,58,Stefan Edberg,22,54,2,1,1984
55707,33.2183436003,22.0944558522,5,96,R,R,180,185,100252,100870,USA,RSA,,Christo Van Rensburg,59,Tim Gullikson,88,150,2,1,1984
55708,26.1081451061,23.110198494200002,5,96,R,L,190,185,100565,100780,USA,USA,,Mike De Palmer,60,Lloyd Bourne,97,100,2,1,1984
55709,23.477070499699998,21.9028062971,5,96,R,R,170,190,100752,100884,IND,GBR,,Steve Shaw,61,Ramesh Krishnan,27,152,2,1,1984
55710,24.892539356599997,20.5229295003,5,96,R,R,175,190,100640,101036,SWE,SVK,,Miloslav Mecir,62,Stefan Simonsson,132,42,2,1,1984
55711,21.574264202600002,25.5934291581,5,96,R,R,190,183,100920,100595,USA,SWE,,Ronnie Bathman,63,Robert Seguso,175,376,2,1,1984
55712,23.0308008214,30.425735797399998,5,96,R,R,188,185,100787,100337,AUS,AUS,,Mark Edmondson,64,Dale Houston,451,122,2,1,1984
55713,20.2628336756,24.9117043121,5,96,R,L,183,180,101062,100638,SWE,NZL,,David Mustard,65,Mats Wilander,4,173,2,1,1984
55714,24.722792607800002,19.8056125941,5,96,R,R,188,175,100656,101109,USA,FRA,,Tarik Benhabiles,66,Ivan Lendl,2,77,3,1,1984
55715,26.7378507871,28.3997262149,5,96,R,R,185,190,100529,100440,USA,RSA,,Eddie Edwards,67,Kevin Curren,21,96,3,1,1984
55716,23.2991101985,26.721423682399998,5,96,R,R,185,175,100763,100530,USA,GER,,Andreas Maurer,68,Brad Gilbert,28,138,3,1,1984
55717,22.250513347,29.0212183436,5,96,R,R,188,193,100855,100402,USA,PAR,,Francisco Gonzalez,69,Scott Davis,58,93,3,1,1984
55718,21.765913757699998,23.578370978800002,5,96,R,R,188,178,100893,100740,SWE,USA,,Dan Cassidy,70,Joakim Nystrom,8,145,3,1,1984
55719,22.8145106092,27.698836413400002,5,96,L,R,185,180,100797,100475,USA,USA,,Matt Mitchell,71,Ben Testerman,38,62,3,1,1984
55720,19.8932238193,26.869267624899997,5,96,L,R,190,193,101098,100517,FRA,USA,,Matt Doyle,72,Guy Forget,44,137,3,1,1984
55721,17.0130047912,31.1321013005,5,96,R,R,190,193,101414,100315,GER,USA,,Hank Pfister,73,Boris Becker,108,115,3,1,1984
55722,19.5017111567,20.038329910999998,5,96,R,R,183,188,101138,101084,AUS,SUI,,Jakob Hlasek,74,Pat Cash,11,89,3,1,1984
55723,28.186173853499998,33.2183436003,5,96,R,R,188,180,100446,100252,USA,USA,,Tim Gullikson,75,John Sadri,35,88,3,1,1984
55724,19.3976728268,25.412731006199998,5,96,R,R,173,188,101158,100606,AUS,USA,,Mike Bauer,76,John Frawley,84,30,3,1,1984
55725,26.6447638604,22.995208761100002,5,96,R,L,175,180,100532,100790,USA,NZL,,Bruce Derlin,77,Johan Kriek,15,139,3,1,1984
55726,18.8528405202,33.2183436003,5,96,R,R,188,180,101222,100252,SWE,USA,,Tim Gullikson,78,Stefan Edberg,22,88,3,1,1984
55727,26.1081451061,23.477070499699998,5,96,R,R,190,170,100565,100752,USA,IND,,Ramesh Krishnan,79,Lloyd Bourne,97,27,3,1,1984
55728,24.892539356599997,21.574264202600002,5,96,R,R,175,190,100640,100920,SWE,USA,,Robert Seguso,80,Stefan Simonsson,132,175,3,1,1984
55729,20.2628336756,23.0308008214,5,96,R,R,183,188,101062,100787,SWE,AUS,,Dale Houston,81,Mats Wilander,4,451,3,1,1984
55730,26.7378507871,24.722792607800002,5,96,R,R,185,188,100529,100656,USA,USA,,Ivan Lendl,82,Kevin Curren,21,2,4,1,1984
55731,22.250513347,23.2991101985,5,96,R,R,188,185,100855,100763,USA,USA,,Brad Gilbert,83,Scott Davis,58,28,4,1,1984
55732,22.8145106092,21.765913757699998,5,96,L,R,185,188,100797,100893,USA,SWE,,Joakim Nystrom,84,Ben Testerman,38,8,4,1,1984
55733,17.0130047912,19.8932238193,5,96,R,L,190,190,101414,101098,GER,FRA,,Guy Forget,85,Boris Becker,108,44,4,1,1984
55734,19.5017111567,28.186173853499998,5,96,R,R,183,188,101138,100446,AUS,USA,,John Sadri,86,Pat Cash,11,35,4,1,1984
55735,26.6447638604,19.3976728268,5,96,R,R,175,173,100532,101158,USA,AUS,,John Frawley,87,Johan Kriek,15,84,4,1,1984
55736,18.8528405202,26.1081451061,5,96,R,R,188,190,101222,100565,SWE,USA,,Lloyd Bourne,88,Stefan Edberg,22,97,4,1,1984
55737,20.2628336756,24.892539356599997,5,96,R,R,183,175,101062,100640,SWE,SWE,,Stefan Simonsson,89,Mats Wilander,4,132,4,1,1984
55738,26.7378507871,22.250513347,5,96,R,R,185,188,100529,100855,USA,USA,,Scott Davis,90,Kevin Curren,21,58,5,1,1984
55739,22.8145106092,17.0130047912,5,96,L,R,185,190,100797,101414,USA,GER,,Boris Becker,91,Ben Testerman,38,108,5,1,1984
55740,26.6447638604,19.5017111567,5,96,R,R,175,183,100532,101138,USA,AUS,,Pat Cash,92,Johan Kriek,15,11,5,1,1984
55741,20.2628336756,18.8528405202,5,96,R,R,183,188,101062,101222,SWE,SWE,,Stefan Edberg,93,Mats Wilander,4,22,5,1,1984
55742,26.7378507871,22.8145106092,5,96,R,L,185,185,100529,100797,USA,USA,,Ben Testerman,94,Kevin Curren,21,38,6,1,1984
55743,20.2628336756,26.6447638604,5,96,R,R,183,175,101062,100532,SWE,USA,,Johan Kriek,95,Mats Wilander,4,15,6,1,1984
55744,20.2628336756,26.7378507871,5,96,R,R,183,185,101062,100529,SWE,USA,,Kevin Curren,96,Mats Wilander,4,21,7,1,1984
